order_id,product_id,quantity,item_price
18636,35,3,27628
18636,10,1,36300
18636,109,2,22816
18637,46,2,37216
18637,35,2,27628
18638,146,3,49725
18638,117,2,10724
18638,37,3,45407
18639,36,3,14026
18639,6,3,18053
18640,49,3,25475
18640,111,1,36024
18641,159,1,39179
18641,133,3,38944
18641,188,2,8169
18642,53,1,4686
18642,140,2,26329
18642,165,2,14483
18643,57,1,31347
18644,177,2,1034
18644,196,3,17999
18645,68,1,48501
18645,200,2,26353
18645,90,1,24471
18646,9,3,10675
18646,13,2,28667
18647,74,1,19705
18647,68,3,48501
18648,84,1,46587
18649,153,3,13708
18649,177,1,1034
18650,193,1,1240
18650,193,1,1240
18651,165,2,14483
18652,168,3,47483
18652,25,3,22489
18652,148,3,21734
18653,78,1,29573
18654,51,3,5628
18654,69,1,34608
18654,43,1,41763
18655,40,2,38128
18655,151,3,29899
18655,64,2,39934
18656,123,2,3064
18656,182,2,24420
18657,43,2,41763
18657,155,1,25692
18658,108,1,5618
18659,165,3,14483
18659,38,1,20782
18660,174,1,5390
18660,99,1,33835
18660,59,3,21744
18661,156,1,48981
18662,79,3,36689
18663,10,2,36300
18664,130,1,44185
18665,151,2,29899
18665,23,3,32445
18666,187,1,19794
18666,171,1,32522
18667,72,1,19841
18667,68,1,48501
18667,102,2,4749
18668,15,2,43933
18668,149,3,26031
18668,153,1,13708
18669,122,3,31671
18669,178,1,300
18670,168,1,47483
18670,71,3,28021
18670,146,3,49725
18671,87,2,21455
18671,111,2,36024
18672,107,2,23701
18672,10,3,36300
18673,174,2,5390
18673,31,1,45422
18674,117,3,10724
18674,36,3,14026
18674,84,2,46587
18675,175,1,317
18675,187,1,19794
18676,54,1,25831
18676,89,3,21699
18677,196,1,17999
18677,80,2,39218
18677,47,1,1571
18678,190,3,30245
18679,10,1,36300
18680,167,2,33041
18681,58,2,14936
18681,64,1,39934
18681,88,2,8420
18682,82,2,18227
18682,31,2,45422
18683,81,1,20884
18683,112,3,34685
18684,120,1,42554
18684,154,2,7685
18685,27,2,40383
18686,97,1,42480
18686,39,3,18684
18686,169,1,30307
18687,133,3,38944
18687,10,3,36300
18687,28,1,39563
18688,158,2,45503
18688,123,2,3064
18688,102,2,4749
18689,101,3,32850
18689,192,2,31528
18690,103,3,10233
18691,24,2,20485
18691,1,2,28767
18691,177,1,1034
18692,87,3,21455
18692,181,1,6672
18693,145,3,10776
18693,41,3,46065
18694,160,3,23954
18694,130,1,44185
18694,89,3,21699
18695,157,3,13416
18695,188,1,8169
18695,63,2,32065
18696,118,1,17388
18697,45,1,16624
18697,76,3,5458
18698,48,3,33786
18699,112,1,34685
18699,169,1,30307
18699,40,3,38128
18700,172,2,37054
18701,63,3,32065
18702,54,2,25831
18703,89,2,21699
18703,20,3,9571
18703,179,2,29467
18704,10,2,36300
18705,73,1,13685
18705,68,1,48501
18706,147,1,22220
18707,56,2,24140
18707,123,3,3064
18708,145,1,10776
18708,90,2,24471
18709,152,3,29499
18709,199,2,14421
18710,150,2,42928
18710,20,1,9571
18711,108,3,5618
18711,60,2,40975
18712,12,2,32185
18712,192,2,31528
18713,161,1,3863
18713,133,2,38944
18714,38,1,20782
18714,84,2,46587
18715,173,2,44014
18715,15,1,43933
18715,157,1,13416
18716,57,3,31347
18716,77,2,30770
18717,97,2,42480
18717,189,3,9595
18718,119,1,15980
18719,193,1,1240
18719,47,3,1571
18719,136,1,768
18720,134,2,13986
18720,33,2,4436
18721,69,3,34608
18722,175,3,317
18722,188,3,8169
18723,38,1,20782
18723,92,1,36353
18724,103,1,10233
18724,82,1,18227
18725,35,3,27628
18725,1,3,28767
18725,6,1,18053
18726,65,3,42625
18726,155,1,25692
18726,32,1,24519
18727,7,3,13260
18727,144,3,33781
18728,133,2,38944
18728,24,3,20485
18729,160,3,23954
18730,107,3,23701
18730,30,1,22654
18731,88,2,8420
18731,82,1,18227
18732,58,1,14936
18733,105,2,47083
18734,117,3,10724
18735,98,2,21534
18735,1,2,28767
18736,52,3,30622
18736,114,1,45820
18736,115,1,36220
18737,55,2,18401
18737,118,1,17388
18738,178,2,300
18739,158,1,45503
18740,71,2,28021
18740,135,3,38490
18741,199,1,14421
18742,174,1,5390
18742,118,3,17388
18743,110,3,32573
18743,70,2,16567
18743,102,1,4749
18744,154,3,7685
18745,187,3,19794
18746,161,3,3863
18746,131,2,36346
18746,104,3,34560
18747,149,3,26031
18747,6,2,18053
18748,151,3,29899
18749,99,3,33835
18749,179,2,29467
18750,129,3,32558
18751,190,3,30245
18751,77,2,30770
18751,175,1,317
18752,24,1,20485
18752,77,3,30770
18752,102,2,4749
18753,78,2,29573
18753,53,3,4686
18754,24,1,20485
18754,83,3,18384
18755,130,3,44185
18755,160,2,23954
18755,44,1,46706
18756,61,2,37123
18756,178,3,300
18757,61,1,37123
18757,185,1,5287
18758,131,2,36346
18758,8,3,32892
18758,59,3,21744
18759,106,3,6320
18759,27,2,40383
18760,81,1,20884
18760,141,1,10278
18761,135,1,38490
18762,185,2,5287
18762,140,3,26329
18763,111,3,36024
18764,188,2,8169
18765,23,1,32445
18766,167,3,33041
18766,123,1,3064
18767,125,3,9322
18768,154,3,7685
18768,195,2,30134
18768,42,1,8631
18769,196,3,17999
18769,191,1,8185
18770,57,2,31347
18770,90,1,24471
18770,136,1,768
18771,149,2,26031
18771,22,2,14482
18771,83,3,18384
18772,59,2,21744
18772,11,3,15225
18773,190,1,30245
18773,113,2,42362
18773,33,2,4436
18774,191,3,8185
18774,11,2,15225
18775,186,1,27660
18775,25,1,22489
18775,108,1,5618
18776,160,2,23954
18776,79,2,36689
18776,89,1,21699
18777,115,1,36220
18778,75,3,2188
18778,22,3,14482
18779,16,1,23458
18780,93,1,41514
18780,160,2,23954
18781,182,1,24420
18781,47,1,1571
18782,85,2,18962
18782,132,3,2929
18783,29,3,35010
18783,158,2,45503
18784,35,1,27628
18784,55,2,18401
18785,7,3,13260
18786,30,3,22654
18787,178,2,300
18787,10,3,36300
18787,62,3,18175
18788,33,2,4436
18789,115,1,36220
18790,91,3,20961
18790,169,3,30307
18790,140,3,26329
18791,161,2,3863
18792,111,2,36024
18792,63,2,32065
18792,156,3,48981
18793,128,2,1561
18793,31,1,45422
18793,163,1,14508
18794,84,2,46587
18795,76,2,5458
18795,19,2,40133
18796,86,3,38735
18796,163,3,14508
18796,139,3,33667
18797,74,1,19705
18798,179,2,29467
18798,14,1,10774
18798,48,3,33786
18799,141,1,10278
18800,126,2,21464
18801,86,3,38735
18802,184,1,28032
18802,164,2,20609
18803,121,3,3739
18803,92,1,36353
18803,122,2,31671
18804,10,1,36300
18804,93,1,41514
18804,182,3,24420
18805,18,2,46569
18806,164,2,20609
18806,136,2,768
18806,127,2,49842
18807,8,3,32892
18808,84,3,46587
18808,191,2,8185
18809,50,2,41168
18809,136,2,768
18810,190,2,30245
18811,156,2,48981
18811,163,3,14508
18812,101,3,32850
18813,185,2,5287
18813,198,1,4447
18814,29,2,35010
18815,114,2,45820
18815,142,3,41435
18815,171,3,32522
18816,79,3,36689
18816,128,2,1561
18816,93,3,41514
18817,34,2,29599
18818,177,2,1034
18819,40,1,38128
18820,50,3,41168
18821,131,2,36346
18821,69,3,34608
18822,114,1,45820
18822,42,2,8631
18823,35,2,27628
18823,94,2,42657
18824,159,3,39179
18824,85,3,18962
18825,6,1,18053
18826,25,1,22489
18827,120,1,42554
18827,131,1,36346
18828,10,2,36300
18829,90,1,24471
18829,186,3,27660
18830,163,2,14508
18831,162,3,37448
18831,192,2,31528
18831,145,2,10776
18832,111,3,36024
18832,171,1,32522
18832,189,2,9595
18833,68,2,48501
18833,15,2,43933
18833,176,2,40884
18834,31,1,45422
18834,77,3,30770
18834,37,1,45407
18835,159,1,39179
18835,29,2,35010
18835,144,2,33781
18836,28,3,39563
18836,193,3,1240
18836,127,1,49842
18837,172,1,37054
18837,104,2,34560
18837,73,3,13685
18838,118,3,17388
18838,10,2,36300
18839,56,3,24140
18839,104,1,34560
18840,167,2,33041
18840,172,2,37054
18840,171,1,32522
18841,90,3,24471
18841,104,2,34560
18842,157,3,13416
18842,175,1,317
18843,92,2,36353
18844,142,2,41435
18845,82,1,18227
18845,104,2,34560
18845,155,3,25692
18846,37,3,45407
18846,117,2,10724
18847,36,3,14026
18847,48,2,33786
18847,53,1,4686
18848,145,2,10776
18848,100,3,47667
18848,78,3,29573
18849,129,1,32558
18850,181,2,6672
18850,84,2,46587
18851,127,1,49842
18852,122,3,31671
18853,113,1,42362
18854,147,1,22220
18854,34,3,29599
18854,43,2,41763
18855,34,1,29599
18856,37,2,45407
18856,33,1,4436
18856,81,3,20884
18857,200,3,26353
18857,76,2,5458
18858,37,1,45407
18859,169,2,30307
18860,58,2,14936
18860,187,1,19794
18860,109,2,22816
18861,84,3,46587
18862,44,3,46706
18862,40,3,38128
18862,124,2,15547
18863,58,1,14936
18863,61,2,37123
18863,146,3,49725
18864,83,2,18384
18864,172,2,37054
18864,178,2,300
18865,193,1,1240
18865,62,3,18175
18865,27,2,40383
18866,89,2,21699
18866,79,1,36689
18866,26,1,45130
18867,176,1,40884
18867,178,2,300
18868,93,2,41514
18869,73,1,13685
18869,164,2,20609
18870,42,2,8631
18871,105,3,47083
18872,11,1,15225
18872,179,3,29467
18873,103,3,10233
18874,192,2,31528
18874,4,2,1374
18874,101,1,32850
18875,123,1,3064
18875,108,3,5618
18875,93,3,41514
18876,61,3,37123
18877,86,1,38735
18878,200,2,26353
18878,89,2,21699
18879,165,1,14483
18880,194,2,5942
18880,198,1,4447
18880,151,1,29899
18881,13,1,28667
18881,105,3,47083
18882,175,2,317
18882,32,3,24519
18882,85,1,18962
18883,93,1,41514
18884,141,1,10278
18884,29,3,35010
18884,105,2,47083
18885,34,2,29599
18885,24,2,20485
18885,154,2,7685
18886,88,1,8420
18886,25,2,22489
18886,177,1,1034
18887,1,3,28767
18888,186,2,27660
18889,68,1,48501
18889,104,3,34560
18889,18,3,46569
18890,4,3,1374
18890,187,3,19794
18891,176,3,40884
18891,137,2,46294
18892,192,3,31528
18892,141,1,10278
18893,36,2,14026
18893,130,3,44185
18893,190,1,30245
18894,110,3,32573
18895,83,1,18384
18896,186,1,27660
18896,95,2,26221
18897,188,3,8169
18897,151,1,29899
18898,68,2,48501
18898,93,3,41514
18899,110,2,32573
18900,122,3,31671
18900,88,2,8420
18901,82,2,18227
18902,50,3,41168
18902,120,1,42554
18902,35,1,27628
18903,163,3,14508
18903,170,3,39740
18904,63,1,32065
18905,17,1,4684
18905,62,3,18175
18905,26,2,45130
18906,120,2,42554
18906,31,1,45422
18906,38,3,20782
18907,106,1,6320
18908,117,3,10724
18909,87,3,21455
18909,123,2,3064
18909,46,2,37216
18910,16,1,23458
18910,23,3,32445
18911,67,3,19673
18911,74,3,19705
18912,111,2,36024
18912,172,1,37054
18912,141,2,10278
18913,97,2,42480
18913,148,1,21734
18914,79,1,36689
18915,11,2,15225
18916,62,1,18175
18917,80,3,39218
18917,138,1,38414
18918,54,1,25831
18918,161,1,3863
18918,185,2,5287
18919,19,3,40133
18920,176,3,40884
18921,36,1,14026
18921,49,2,25475
18921,113,2,42362
18922,22,1,14482
18922,28,3,39563
18923,11,1,15225
18923,123,2,3064
18923,113,2,42362
18924,155,1,25692
18924,95,1,26221
18924,99,3,33835
18925,137,1,46294
18926,123,2,3064
18927,131,1,36346
18928,159,2,39179
18928,5,3,31251
18928,174,3,5390
18929,190,2,30245
18929,36,3,14026
18929,136,2,768
18930,110,3,32573
18930,107,2,23701
18931,8,2,32892
18931,121,3,3739
18931,111,3,36024
18932,84,3,46587
18933,176,1,40884
18934,68,3,48501
18935,105,2,47083
18936,36,1,14026
18937,48,2,33786
18937,142,1,41435
18937,60,2,40975
18938,20,2,9571
18938,54,3,25831
18939,111,1,36024
18939,119,3,15980
18939,43,2,41763
18940,199,3,14421
18940,44,3,46706
18940,45,1,16624
18941,99,3,33835
18941,87,1,21455
18942,180,3,48059
18942,65,1,42625
18943,112,1,34685
18943,120,3,42554
18943,118,3,17388
18944,70,1,16567
18945,31,2,45422
18946,128,2,1561
18947,68,3,48501
18947,138,2,38414
18948,8,2,32892
18948,45,3,16624
18948,127,2,49842
18949,65,1,42625
18949,59,2,21744
18950,110,1,32573
18951,78,1,29573
18951,8,1,32892
18952,51,3,5628
18952,54,3,25831
18952,71,3,28021
18953,130,3,44185
18953,171,1,32522
18954,40,2,38128
18954,24,1,20485
18955,107,3,23701
18955,60,2,40975
18955,3,2,14520
18956,68,2,48501
18957,173,2,44014
18958,116,3,13882
18958,55,2,18401
18958,34,1,29599
18959,80,1,39218
18959,129,2,32558
18960,134,1,13986
18960,176,1,40884
18960,29,2,35010
18961,173,3,44014
18962,153,3,13708
18963,35,3,27628
18963,150,2,42928
18964,25,1,22489
18965,156,3,48981
18965,110,1,32573
18966,88,2,8420
18966,76,1,5458
18966,196,1,17999
18967,84,3,46587
18968,11,2,15225
18968,59,2,21744
18969,32,1,24519
18969,136,2,768
18970,50,2,41168
18970,46,3,37216
18970,150,2,42928
18971,132,2,2929
18971,40,1,38128
18972,62,2,18175
18972,90,3,24471
18973,180,3,48059
18973,7,1,13260
18973,95,1,26221
18974,65,3,42625
18975,39,2,18684
18975,161,2,3863
18976,51,1,5628
18976,89,1,21699
18977,151,1,29899
18978,76,2,5458
18979,192,2,31528
18980,193,2,1240
18980,7,2,13260
18981,13,2,28667
18981,99,1,33835
18981,128,1,1561
18982,190,1,30245
18982,68,2,48501
18982,25,3,22489
18983,146,3,49725
18983,37,1,45407
18984,177,3,1034
18984,99,3,33835
18985,141,1,10278
18985,24,1,20485
18985,87,3,21455
18986,158,3,45503
18986,15,2,43933
18987,180,1,48059
18987,161,2,3863
18988,86,3,38735
18989,174,2,5390
18989,117,1,10724
18990,20,2,9571
18991,11,1,15225
18991,88,3,8420
18991,43,2,41763
18992,2,2,10198
18993,64,2,39934
18993,52,1,30622
18994,39,1,18684
18995,27,1,40383
18995,136,2,768
18995,32,2,24519
18996,17,1,4684
18996,62,1,18175
18997,21,3,34297
18997,159,2,39179
18997,26,2,45130
18998,26,2,45130
18999,142,1,41435
19000,35,1,27628
19000,180,3,48059
19001,186,1,27660
19001,63,3,32065
19002,38,1,20782
19002,5,3,31251
19002,26,2,45130
19003,191,2,8185
19003,196,3,17999
19004,66,2,39463
19004,65,2,42625
19005,171,3,32522
19005,156,1,48981
19006,77,2,30770
19006,64,1,39934
19007,69,1,34608
19007,59,2,21744
19008,21,1,34297
19009,38,2,20782
19010,54,3,25831
19010,18,1,46569
19010,39,2,18684
19011,119,1,15980
19012,59,1,21744
19012,84,1,46587
19013,34,1,29599
19013,72,2,19841
19013,97,1,42480
19014,59,1,21744
19014,51,2,5628
19015,41,1,46065
19016,136,1,768
19016,72,2,19841
19016,146,1,49725
19017,192,3,31528
19017,184,3,28032
19018,113,1,42362
19018,161,2,3863
19019,144,3,33781
19020,190,3,30245
19020,67,2,19673
19020,135,1,38490
19021,16,2,23458
19021,13,3,28667
19021,155,1,25692
19022,118,1,17388
19023,39,1,18684
19024,35,2,27628
19025,17,1,4684
19025,146,3,49725
19026,61,1,37123
19027,77,1,30770
19027,196,2,17999
19028,160,3,23954
19029,181,3,6672
19030,7,1,13260
19031,111,1,36024
19032,57,2,31347
19033,133,2,38944
19033,109,3,22816
19033,166,2,22184
19034,126,2,21464
19034,105,1,47083
19035,119,3,15980
19035,95,3,26221
19035,28,1,39563
19036,99,1,33835
19037,115,3,36220
19037,180,3,48059
19037,90,3,24471
19038,41,1,46065
19039,133,2,38944
19039,101,1,32850
19039,76,2,5458
19040,147,1,22220
19041,148,2,21734
19041,5,3,31251
19042,148,2,21734
19043,111,3,36024
19044,116,3,13882
19044,112,1,34685
19044,40,1,38128
19045,188,2,8169
19045,1,2,28767
19045,60,1,40975
19046,147,2,22220
19046,69,1,34608
19047,72,2,19841
19048,143,1,17709
19048,35,1,27628
19048,99,2,33835
19049,59,3,21744
19049,89,1,21699
19049,186,3,27660
19050,111,3,36024
19050,138,1,38414
19051,155,2,25692
19051,172,3,37054
19051,87,1,21455
19052,32,1,24519
19052,170,1,39740
19053,46,3,37216
19054,185,2,5287
19054,66,1,39463
19054,146,2,49725
19055,171,3,32522
19056,115,2,36220
19057,133,3,38944
19057,62,1,18175
19057,137,1,46294
19058,64,1,39934
19059,84,1,46587
19060,186,1,27660
19061,103,1,10233
19061,58,3,14936
19061,50,2,41168
19062,19,3,40133
19062,99,1,33835
19062,28,1,39563
19063,4,3,1374
19063,200,2,26353
19063,63,2,32065
19064,48,3,33786
19064,45,2,16624
19065,156,2,48981
19066,165,2,14483
19066,27,1,40383
19066,113,3,42362
19067,156,3,48981
19068,82,1,18227
19069,80,1,39218
19069,169,2,30307
19069,133,3,38944
19070,180,1,48059
19070,44,3,46706
19070,152,2,29499
19071,20,2,9571
19071,125,2,9322
19071,176,3,40884
19072,49,3,25475
19072,2,2,10198
19072,66,2,39463
19073,65,3,42625
19073,102,1,4749
19074,198,2,4447
19074,133,3,38944
19074,142,3,41435
19075,45,3,16624
19075,136,2,768
19076,96,2,21704
19076,88,3,8420
19077,51,1,5628
19077,1,1,28767
19077,98,2,21534
19078,10,1,36300
19078,73,1,13685
19079,193,3,1240
19079,159,2,39179
19080,64,2,39934
19081,106,1,6320
19082,143,3,17709
19082,39,3,18684
19083,37,2,45407
19084,170,3,39740
19084,61,1,37123
19084,156,2,48981
19085,82,1,18227
19085,29,3,35010
19085,103,3,10233
19086,63,1,32065
19087,43,1,41763
19087,114,1,45820
19087,97,3,42480
19088,113,3,42362
19088,154,1,7685
19089,92,1,36353
19089,26,1,45130
19090,51,3,5628
19091,84,3,46587
19091,90,3,24471
19092,5,2,31251
19093,73,1,13685
19093,150,2,42928
19094,41,1,46065
19094,64,1,39934
19095,56,1,24140
19096,180,2,48059
19096,84,3,46587
19096,51,3,5628
19097,137,3,46294
19098,98,2,21534
19099,13,1,28667
19099,163,3,14508
19099,177,3,1034
19100,63,3,32065
19100,153,3,13708
19101,75,2,2188
19102,181,3,6672
19102,189,3,9595
19102,158,3,45503
19103,8,3,32892
19104,182,1,24420
19104,54,1,25831
19105,85,2,18962
19105,189,2,9595
19105,67,1,19673
19106,28,3,39563
19106,195,3,30134
19107,40,1,38128
19107,70,1,16567
19108,85,3,18962
19108,110,1,32573
19109,1,1,28767
19109,177,3,1034
19110,64,1,39934
19110,155,2,25692
19111,99,3,33835
19112,168,3,47483
19112,138,3,38414
19113,188,3,8169
19113,117,2,10724
19114,74,2,19705
19114,78,3,29573
19115,143,3,17709
19115,19,1,40133
19115,172,2,37054
19116,158,1,45503
19117,142,1,41435
19118,77,3,30770
19118,44,3,46706
19118,2,1,10198
19119,119,1,15980
19120,32,1,24519
19120,22,3,14482
19120,153,2,13708
19121,72,2,19841
19121,125,1,9322
19122,94,3,42657
19122,86,1,38735
19122,159,2,39179
19123,107,1,23701
19124,170,1,39740
19124,17,1,4684
19124,137,3,46294
19125,195,2,30134
19126,55,3,18401
19126,102,1,4749
19127,55,2,18401
19127,53,2,4686
19128,171,1,32522
19128,119,1,15980
19128,131,1,36346
19129,174,3,5390
19129,81,2,20884
19129,153,1,13708
19130,10,3,36300
19131,93,1,41514
19132,44,2,46706
19132,189,3,9595
19133,43,2,41763
19133,53,2,4686
19134,98,3,21534
19134,63,3,32065
19135,171,3,32522
19135,50,2,41168
19135,102,3,4749
19136,49,3,25475
19137,185,2,5287
19137,158,1,45503
19138,97,2,42480
19139,159,1,39179
19140,42,1,8631
19140,56,3,24140
19141,2,1,10198
19141,125,2,9322
19141,133,1,38944
19142,87,1,21455
19143,79,2,36689
19143,108,2,5618
19144,92,2,36353
19144,80,2,39218
19145,93,3,41514
19145,169,2,30307
19146,80,3,39218
19146,159,2,39179
19147,151,1,29899
19148,168,3,47483
19149,164,2,20609
19150,132,3,2929
19151,76,1,5458
19151,122,2,31671
19151,53,2,4686
19152,116,3,13882
19152,130,2,44185
19152,1,2,28767
19153,139,3,33667
19154,99,1,33835
19154,111,1,36024
19155,77,2,30770
19156,135,3,38490
19156,94,3,42657
19156,9,3,10675
19157,80,3,39218
19158,30,1,22654
19159,150,1,42928
19159,75,3,2188
19160,128,3,1561
19160,84,2,46587
19161,65,3,42625
19162,84,2,46587
19162,190,2,30245
19163,34,2,29599
19164,200,1,26353
19165,77,2,30770
19166,89,2,21699
19166,105,3,47083
19166,31,3,45422
19167,68,1,48501
19167,101,3,32850
19168,70,3,16567
19168,93,2,41514
19168,135,2,38490
19169,197,3,46363
19169,117,1,10724
19169,86,2,38735
19170,106,3,6320
19170,53,3,4686
19171,35,2,27628
19171,42,1,8631
19172,160,2,23954
19172,149,2,26031
19172,161,1,3863
19173,172,3,37054
19174,30,3,22654
19174,56,3,24140
19175,158,1,45503
19175,50,1,41168
19176,84,2,46587
19176,161,3,3863
19176,17,2,4684
19177,81,2,20884
19177,181,3,6672
19177,131,2,36346
19178,172,2,37054
19178,4,1,1374
19179,49,3,25475
19179,42,2,8631
19179,185,1,5287
19180,6,1,18053
19180,110,2,32573
19180,61,1,37123
19181,151,2,29899
19182,87,1,21455
19183,141,2,10278
19183,115,3,36220
19184,31,3,45422
19184,150,1,42928
19184,82,2,18227
19185,189,3,9595
19185,186,3,27660
19186,15,2,43933
19187,114,3,45820
19188,38,3,20782
19188,121,2,3739
19188,73,1,13685
19189,132,1,2929
19190,122,3,31671
19190,13,3,28667
19190,53,1,4686
19191,132,2,2929
19191,11,2,15225
19192,26,3,45130
19192,139,1,33667
19193,61,1,37123
19193,21,3,34297
19193,158,2,45503
19194,62,1,18175
19194,151,2,29899
19194,91,1,20961
19195,77,3,30770
19195,8,2,32892
19196,81,2,20884
19196,53,1,4686
19197,24,1,20485
19197,99,3,33835
19197,166,2,22184
19198,195,3,30134
19198,32,2,24519
19198,167,3,33041
19199,63,2,32065
19200,41,1,46065
19201,70,3,16567
19202,71,3,28021
19203,20,2,9571
19204,18,3,46569
19205,6,3,18053
19206,193,2,1240
19207,33,1,4436
19207,43,1,41763
19207,87,1,21455
19208,152,2,29499
19209,62,3,18175
19210,151,1,29899
19210,46,2,37216
19211,78,3,29573
19211,116,1,13882
19211,6,2,18053
19212,67,3,19673
19212,111,3,36024
19212,102,2,4749
19213,180,3,48059
19213,42,1,8631
19214,126,1,21464
19214,160,2,23954
19215,53,2,4686
19216,30,3,22654
19216,62,2,18175
19216,135,3,38490
19217,123,3,3064
19217,170,1,39740
19218,157,1,13416
19218,140,1,26329
19218,69,3,34608
19219,65,1,42625
19219,156,3,48981
19219,103,3,10233
19220,77,3,30770
19220,83,1,18384
19221,188,2,8169
19222,178,3,300
19222,162,3,37448
19223,27,2,40383
19223,86,1,38735
19223,44,2,46706
19224,115,3,36220
19224,106,1,6320
19224,5,2,31251
19225,131,3,36346
19225,130,1,44185
19226,172,1,37054
19226,13,1,28667
19227,54,1,25831
19227,42,3,8631
19227,174,2,5390
19228,71,3,28021
19228,87,2,21455
19228,46,3,37216
19229,165,2,14483
19229,157,1,13416
19230,182,1,24420
19231,92,2,36353
19232,29,3,35010
19233,161,1,3863
19234,151,1,29899
19235,99,1,33835
19235,138,2,38414
19235,185,2,5287
19236,31,3,45422
19237,34,2,29599
19237,137,3,46294
19237,100,2,47667
19238,27,1,40383
19239,75,2,2188
19239,135,1,38490
19240,110,3,32573
19240,93,1,41514
19241,134,3,13986
19242,150,1,42928
19242,111,2,36024
19242,122,3,31671
19243,109,1,22816
19244,47,3,1571
19244,68,1,48501
19244,55,2,18401
19245,50,2,41168
19246,98,3,21534
19246,70,1,16567
19246,34,1,29599
19247,155,3,25692
19247,157,3,13416
19247,29,1,35010
19248,28,2,39563
19248,47,1,1571
19249,175,1,317
19250,185,3,5287
19250,25,1,22489
19250,132,2,2929
19251,134,3,13986
19251,110,1,32573
19252,123,1,3064
19252,8,2,32892
19253,146,1,49725
19253,64,3,39934
19254,4,1,1374
19255,36,3,14026
19255,44,1,46706
19256,191,3,8185
19257,34,3,29599
19257,164,3,20609
19258,136,2,768
19259,63,2,32065
19259,135,2,38490
19259,186,3,27660
19260,188,2,8169
19261,172,1,37054
19262,11,2,15225
19263,188,3,8169
19263,177,3,1034
19263,18,1,46569
19264,32,1,24519
19264,42,2,8631
19265,81,1,20884
19265,14,2,10774
19266,140,2,26329
19267,64,1,39934
19267,168,2,47483
19267,171,2,32522
19268,182,1,24420
19269,8,1,32892
19270,90,1,24471
19270,105,2,47083
19271,102,2,4749
19272,49,2,25475
19272,124,2,15547
19272,157,1,13416
19273,194,2,5942
19273,74,3,19705
19274,74,2,19705
19275,185,3,5287
19275,31,1,45422
19276,4,3,1374
19277,14,1,10774
19278,148,3,21734
19279,145,3,10776
19279,101,2,32850
19280,27,1,40383
19280,146,2,49725
19281,115,3,36220
19281,167,1,33041
19281,43,2,41763
19282,162,2,37448
19282,161,2,3863
19283,105,3,47083
19283,78,3,29573
19283,186,2,27660
19284,7,2,13260
19285,20,2,9571
19285,8,2,32892
19286,7,1,13260
19286,181,1,6672
19286,64,1,39934
19287,50,2,41168
19287,81,3,20884
19288,95,2,26221
19288,162,2,37448
19289,80,1,39218
19290,137,1,46294
19290,123,1,3064
19291,143,3,17709
19291,35,1,27628
19292,134,2,13986
19292,5,2,31251
19293,11,2,15225
19294,126,3,21464
19294,72,2,19841
19294,178,3,300
19295,64,3,39934
19295,179,1,29467
19296,195,2,30134
19296,65,3,42625
19297,151,2,29899
19297,80,1,39218
19297,119,2,15980
19298,151,2,29899
19298,178,1,300
19298,196,2,17999
19299,90,1,24471
19300,46,1,37216
19300,137,3,46294
19301,106,2,6320
19301,14,1,10774
19301,139,2,33667
19302,51,1,5628
19302,172,2,37054
19303,126,3,21464
19304,102,3,4749
19304,153,1,13708
19304,193,3,1240
19305,158,1,45503
19305,77,3,30770
19305,69,2,34608
19306,60,3,40975
19306,182,2,24420
19307,96,2,21704
19307,157,1,13416
19307,72,1,19841
19308,163,2,14508
19308,22,1,14482
19309,71,1,28021
19309,107,3,23701
19309,115,3,36220
19310,50,2,41168
19310,172,3,37054
19310,31,3,45422
19311,49,3,25475
19311,83,1,18384
19312,168,3,47483
19312,1,1,28767
19312,124,2,15547
19313,157,1,13416
19313,79,3,36689
19314,55,2,18401
19315,81,2,20884
19315,38,1,20782
19315,157,3,13416
19316,167,3,33041
19316,109,1,22816
19317,23,1,32445
19317,197,1,46363
19317,91,3,20961
19318,158,1,45503
19318,108,1,5618
19319,98,2,21534
19319,65,2,42625
19320,110,2,32573
19320,75,3,2188
19321,70,3,16567
19321,145,1,10776
19321,190,1,30245
19322,75,1,2188
19322,143,2,17709
19323,37,1,45407
19323,41,2,46065
19324,28,1,39563
19324,106,3,6320
19325,159,2,39179
19325,85,2,18962
19326,124,2,15547
19327,193,3,1240
19327,12,2,32185
19327,8,3,32892
19328,78,3,29573
19328,109,3,22816
19328,106,2,6320
19329,54,1,25831
19329,149,3,26031
19330,110,2,32573
19330,154,1,7685
19330,86,3,38735
19331,44,1,46706
19332,170,3,39740
19333,1,1,28767
19333,26,1,45130
19333,151,1,29899
19334,183,2,42621
19334,108,2,5618
19334,180,2,48059
19335,91,1,20961
19336,182,3,24420
19336,153,2,13708
19337,88,1,8420
19337,137,1,46294
19338,177,1,1034
19339,41,3,46065
19340,144,1,33781
19340,69,2,34608
19340,150,2,42928
19341,177,3,1034
19341,121,2,3739
19341,117,3,10724
19342,57,3,31347
19343,145,1,10776
19343,106,3,6320
19343,75,2,2188
19344,74,2,19705
19344,159,2,39179
19345,38,2,20782
19345,194,2,5942
19346,121,3,3739
19346,134,3,13986
19347,180,1,48059
19347,45,3,16624
19348,33,1,4436
19348,101,1,32850
19348,153,2,13708
19349,189,1,9595
19349,58,1,14936
