payment_id,order_id,payment_method,payment_date,amount
16711,16711,Digital Wallet,2022-01-11,24195
16716,16716,Bank Transfer,2022-02-18,49307
16717,16717,Digital Wallet,2021-03-01,109542
16722,16722,Bank Transfer,2022-12-30,23210
16723,16723,Bank Transfer,2021-03-25,34547
16729,16729,Cash on Delivery,2021-03-07,45982
16733,16733,Digital Wallet,2023-05-15,93287
16735,16735,Digital Wallet,2021-01-08,106965
16740,16740,Digital Wallet,2022-08-30,44042
16742,16742,Bank Transfer,2022-05-04,48447
16744,16744,Bank Transfer,2022-08-13,45803
16745,16745,Cash on Delivery,2023-05-12,101447
16748,16748,Digital Wallet,2021-01-03,65183
16756,16756,Bank Transfer,2021-12-08,96872
16757,16757,Digital Wallet,2022-09-22,52104
16758,16758,Digital Wallet,2022-06-07,78634
16762,16762,Cash on Delivery,2021-03-21,83861
16765,16765,Cash on Delivery,2021-04-29,148032
16769,16769,Bank Transfer,2022-09-24,112598
16771,16771,Digital Wallet,2021-03-06,94348
16772,16772,Digital Wallet,2023-06-19,31529
16775,16775,Cash on Delivery,2022-09-03,103584
16779,16779,Cash on Delivery,2022-02-28,19570
16781,16781,Digital Wallet,2021-10-22,62781
16783,16783,Bank Transfer,2021-07-12,75575
16784,16784,Bank Transfer,2022-02-16,71106
16791,16791,Bank Transfer,2022-07-06,81272
16794,16794,Cash on Delivery,2021-04-19,64798
16797,16797,Bank Transfer,2023-04-22,929
16798,16798,Cash on Delivery,2021-03-01,75985
16799,16799,Bank Transfer,2021-12-15,53947
16801,16801,Digital Wallet,2022-01-18,36116
16808,16808,Digital Wallet,2021-03-22,26158
16809,16809,Cash on Delivery,2021-03-30,146652
16810,16810,Bank Transfer,2023-02-02,138656
16812,16812,Cash on Delivery,2021-09-27,43094
16814,16814,Digital Wallet,2023-04-27,85291
16816,16816,Cash on Delivery,2022-03-08,43646
16818,16818,Bank Transfer,2022-10-09,108939
16819,16819,Bank Transfer,2022-09-14,42802
16822,16822,Digital Wallet,2023-05-18,17178
16824,16824,Cash on Delivery,2021-09-15,8748
16825,16825,Digital Wallet,2022-04-26,114501
16826,16826,Bank Transfer,2022-06-17,12876
16827,16827,Bank Transfer,2021-01-13,117062
16831,16831,Digital Wallet,2022-05-13,79014
16832,16832,Digital Wallet,2023-04-16,102311
16844,16844,Bank Transfer,2022-05-04,118654
16847,16847,Cash on Delivery,2022-03-03,41830
16849,16849,Digital Wallet,2023-03-31,91143
16857,16857,Digital Wallet,2021-01-19,137074
16861,16861,Digital Wallet,2021-09-25,104483
16862,16862,Digital Wallet,2021-10-07,50800
16864,16864,Cash on Delivery,2022-01-18,142132
16868,16868,Digital Wallet,2022-03-24,131802
16874,16874,Cash on Delivery,2022-05-05,10738
16880,16880,Bank Transfer,2022-01-21,24405
16881,16881,Cash on Delivery,2022-10-14,38940
16883,16883,Cash on Delivery,2022-02-18,70932
16884,16884,Cash on Delivery,2023-01-09,50063
16890,16890,Cash on Delivery,2021-09-08,69837
16891,16891,Digital Wallet,2023-06-11,64184
16894,16894,Bank Transfer,2023-03-09,127488
16895,16895,Digital Wallet,2021-10-14,4057
16896,16896,Cash on Delivery,2021-02-02,27106
16899,16899,Bank Transfer,2021-08-11,714
16901,16901,Cash on Delivery,2021-11-15,39245
16905,16905,Digital Wallet,2023-05-16,66044
16908,16908,Cash on Delivery,2023-01-16,62671
16909,16909,Cash on Delivery,2021-07-01,39264
16910,16910,Bank Transfer,2023-04-16,47548
16912,16912,Digital Wallet,2022-07-09,86312
16916,16916,Digital Wallet,2022-03-08,127043
16917,16917,Bank Transfer,2021-08-19,56281
16918,16918,Cash on Delivery,2022-12-05,127697
16922,16922,Bank Transfer,2022-02-06,65382
16924,16924,Digital Wallet,2022-05-11,1439
16927,16927,Bank Transfer,2022-03-23,104694
16931,16931,Cash on Delivery,2021-05-06,134773
16934,16934,Bank Transfer,2023-03-18,37454
16937,16937,Bank Transfer,2022-10-15,142645
16938,16938,Bank Transfer,2021-05-11,92280
16941,16941,Cash on Delivery,2021-12-11,74254
16954,16954,Bank Transfer,2022-12-17,104843
16956,16956,Digital Wallet,2021-05-25,46850
16958,16958,Cash on Delivery,2022-04-28,21937
16963,16963,Cash on Delivery,2021-11-29,53693
16964,16964,Cash on Delivery,2022-08-17,911
16966,16966,Bank Transfer,2021-07-30,28037
16967,16967,Digital Wallet,2021-04-25,66713
16968,16968,Cash on Delivery,2021-06-03,105592
16970,16970,Bank Transfer,2021-09-22,93376
16972,16972,Cash on Delivery,2021-11-10,4512
16973,16973,Cash on Delivery,2023-01-19,113208
16976,16976,Bank Transfer,2021-08-26,80087
16979,16979,Digital Wallet,2021-07-01,142162
16981,16981,Digital Wallet,2021-01-03,61662
16984,16984,Digital Wallet,2021-03-04,88026
16995,16995,Digital Wallet,2023-01-12,23726
16997,16997,Digital Wallet,2022-06-09,146543
17001,17001,Cash on Delivery,2022-04-04,81518
17003,17003,Bank Transfer,2022-07-06,51657
17004,17004,Bank Transfer,2021-12-23,122288
17010,17010,Bank Transfer,2021-05-17,91774
17014,17014,Digital Wallet,2022-11-14,122060
17015,17015,Digital Wallet,2021-10-24,1906
17018,17018,Cash on Delivery,2022-04-20,80481
17027,17027,Cash on Delivery,2022-09-16,98053
17031,17031,Bank Transfer,2021-08-22,35738
17032,17032,Digital Wallet,2022-01-06,69460
17033,17033,Cash on Delivery,2021-10-15,41054
17035,17035,Digital Wallet,2022-02-02,61663
17036,17036,Digital Wallet,2022-12-28,14208
17044,17044,Bank Transfer,2021-08-05,45953
17045,17045,Digital Wallet,2021-11-05,54525
17048,17048,Digital Wallet,2022-02-17,16076
17050,17050,Cash on Delivery,2023-02-23,100099
17052,17052,Bank Transfer,2021-11-27,12900
17053,17053,Digital Wallet,2022-04-22,125486
17055,17055,Digital Wallet,2023-05-14,62353
17057,17057,Cash on Delivery,2022-06-22,59751
17063,17063,Cash on Delivery,2021-12-01,129909
17064,17064,Cash on Delivery,2022-09-24,138004
17074,17074,Bank Transfer,2022-04-13,66743
17075,17075,Cash on Delivery,2021-06-14,142970
17078,17078,Bank Transfer,2021-08-31,64159
17081,17081,Cash on Delivery,2023-01-30,119958
17086,17086,Digital Wallet,2021-11-23,2667
17087,17087,Bank Transfer,2022-01-02,116506
17089,17089,Bank Transfer,2022-11-25,11355
17091,17091,Bank Transfer,2021-06-08,108488
17092,17092,Cash on Delivery,2021-12-17,76498
17097,17097,Digital Wallet,2023-06-05,43561
17100,17100,Bank Transfer,2021-08-06,121440
17103,17103,Digital Wallet,2023-02-25,1879
17107,17107,Cash on Delivery,2022-09-07,67079
17108,17108,Digital Wallet,2021-02-23,26913
17115,17115,Bank Transfer,2022-02-26,19551
17116,17116,Digital Wallet,2023-04-08,64114
17119,17119,Bank Transfer,2022-10-26,105657
17120,17120,Cash on Delivery,2022-04-10,92374
17128,17128,Digital Wallet,2022-02-11,110166
17129,17129,Cash on Delivery,2022-08-14,25549
17132,17132,Digital Wallet,2022-01-05,83481
17135,17135,Bank Transfer,2022-07-28,50493
17136,17136,Cash on Delivery,2022-08-08,79084
17143,17143,Cash on Delivery,2021-10-06,137066
17144,17144,Digital Wallet,2023-06-14,24209
17147,17147,Cash on Delivery,2022-09-30,126823
17148,17148,Bank Transfer,2022-10-19,99968
17152,17152,Digital Wallet,2022-01-25,47597
17157,17157,Bank Transfer,2023-06-12,16612
17158,17158,Bank Transfer,2021-01-11,88484
17160,17160,Cash on Delivery,2021-12-09,74222
17163,17163,Bank Transfer,2023-05-07,60534
17170,17170,Digital Wallet,2022-12-18,18748
17173,17173,Cash on Delivery,2022-04-18,38812
17175,17175,Bank Transfer,2022-12-23,9146
17176,17176,Bank Transfer,2023-06-10,98935
17178,17178,Cash on Delivery,2023-04-08,32931
17179,17179,Digital Wallet,2021-05-08,120896
17181,17181,Bank Transfer,2022-05-25,18207
17183,17183,Digital Wallet,2021-06-22,60883
17185,17185,Bank Transfer,2021-02-20,69166
17189,17189,Cash on Delivery,2021-04-22,87881
17191,17191,Bank Transfer,2021-09-07,127261
17192,17192,Digital Wallet,2022-01-14,92201
17195,17195,Cash on Delivery,2021-08-11,57481
17197,17197,Bank Transfer,2022-10-11,47181
17202,17202,Bank Transfer,2022-07-22,75823
17205,17205,Digital Wallet,2022-12-18,79390
17216,17216,Cash on Delivery,2022-06-17,61782
17219,17219,Digital Wallet,2022-02-21,85502
17221,17221,Digital Wallet,2021-09-16,107387
17222,17222,Cash on Delivery,2021-04-06,109419
17224,17224,Bank Transfer,2022-03-01,107332
17246,17246,Digital Wallet,2023-02-09,123438
17251,17251,Digital Wallet,2023-04-15,75107
17252,17252,Cash on Delivery,2021-01-05,24411
17256,17256,Digital Wallet,2022-04-02,43946
17260,17260,Cash on Delivery,2022-07-25,81525
17264,17264,Digital Wallet,2021-05-04,1679
17266,17266,Cash on Delivery,2021-11-08,13089
17268,17268,Cash on Delivery,2021-10-08,6249
17274,17274,Digital Wallet,2022-08-09,93428
17282,17282,Bank Transfer,2021-10-24,75015
17285,17285,Cash on Delivery,2021-09-15,29317
17286,17286,Digital Wallet,2022-03-13,28256
17290,17290,Cash on Delivery,2021-08-06,109266
17292,17292,Digital Wallet,2021-01-21,68009
17297,17297,Cash on Delivery,2021-08-22,50697
17302,17302,Cash on Delivery,2021-03-12,15605
17303,17303,Cash on Delivery,2022-05-14,32539
17307,17307,Bank Transfer,2022-01-03,2946
17314,17314,Cash on Delivery,2023-01-14,103419
17325,17325,Bank Transfer,2021-01-04,86309
17326,17326,Cash on Delivery,2022-11-10,50993
17327,17327,Cash on Delivery,2022-11-19,17571
17330,17330,Cash on Delivery,2022-06-08,60567
17331,17331,Cash on Delivery,2022-05-06,65242
17332,17332,Cash on Delivery,2021-02-24,75115
17336,17336,Bank Transfer,2021-06-20,44092
17343,17343,Digital Wallet,2021-12-02,81294
17349,17349,Bank Transfer,2021-04-09,19071
17352,17352,Digital Wallet,2022-03-07,27383
17353,17353,Digital Wallet,2023-04-24,29758
17359,17359,Digital Wallet,2021-04-04,49227
17360,17360,Bank Transfer,2022-09-22,53662
17363,17363,Cash on Delivery,2022-10-19,59800
17364,17364,Bank Transfer,2021-10-23,34961
17365,17365,Bank Transfer,2021-02-11,97671
17367,17367,Cash on Delivery,2022-11-06,97163
17374,17374,Bank Transfer,2021-06-21,28070
17380,17380,Digital Wallet,2021-11-19,26061
17382,17382,Bank Transfer,2022-03-23,44401
17386,17386,Cash on Delivery,2021-08-04,51031
17387,17387,Digital Wallet,2021-03-22,95036
17388,17388,Bank Transfer,2022-10-05,72311
17392,17392,Cash on Delivery,2021-07-02,15282
17400,17400,Digital Wallet,2022-01-06,94058
17406,17406,Cash on Delivery,2022-05-17,137328
17408,17408,Bank Transfer,2023-05-21,22264
17414,17414,Bank Transfer,2021-04-18,17697
17416,17416,Bank Transfer,2021-02-09,113378
17417,17417,Cash on Delivery,2021-06-16,106380
17418,17418,Cash on Delivery,2023-01-03,29570
17420,17420,Digital Wallet,2021-04-20,23101
17422,17422,Bank Transfer,2022-06-09,58222
17423,17423,Cash on Delivery,2021-07-15,43543
17425,17425,Bank Transfer,2021-09-26,51429
17426,17426,Cash on Delivery,2022-02-24,21432
17429,17429,Digital Wallet,2021-11-24,132305
17435,17435,Bank Transfer,2023-04-10,137326
17436,17436,Digital Wallet,2022-11-27,31908
17438,17438,Bank Transfer,2021-08-02,32235
17440,17440,Digital Wallet,2021-07-20,53339
17444,17444,Cash on Delivery,2021-08-01,122406
17446,17446,Cash on Delivery,2022-12-24,96667
17449,17449,Digital Wallet,2021-09-11,35926
17452,17452,Digital Wallet,2021-12-13,107334
17456,17456,Bank Transfer,2023-06-20,82610
17459,17459,Cash on Delivery,2021-08-27,103211
17471,17471,Cash on Delivery,2021-06-27,55871
17473,17473,Digital Wallet,2021-02-06,7671
17477,17477,Cash on Delivery,2022-04-09,135274
17478,17478,Bank Transfer,2021-07-29,105641
17485,17485,Bank Transfer,2021-08-06,125337
17486,17486,Digital Wallet,2022-01-30,78533
17488,17488,Digital Wallet,2021-12-30,36168
17493,17493,Digital Wallet,2023-02-07,114545
17496,17496,Digital Wallet,2022-11-10,50669
17497,17497,Cash on Delivery,2022-11-28,8803
17499,17499,Cash on Delivery,2022-03-01,135774
17503,17503,Digital Wallet,2022-09-15,57004
17506,17506,Bank Transfer,2021-07-12,90428
17510,17510,Digital Wallet,2022-03-20,5598
17518,17518,Bank Transfer,2021-10-26,116101
17519,17519,Digital Wallet,2023-03-18,62074
17520,17520,Digital Wallet,2021-12-24,80088
17521,17521,Cash on Delivery,2022-12-22,121147
17523,17523,Bank Transfer,2023-01-03,133227
17526,17526,Bank Transfer,2021-03-15,4279
17528,17528,Cash on Delivery,2022-04-09,127690
17534,17534,Cash on Delivery,2021-09-17,48639
17542,17542,Cash on Delivery,2023-05-27,6299
17543,17543,Digital Wallet,2022-08-06,27324
17545,17545,Digital Wallet,2021-06-19,20492
17550,17550,Bank Transfer,2021-06-15,142844
17552,17552,Cash on Delivery,2022-12-24,54717
17554,17554,Bank Transfer,2022-01-02,109049
17555,17555,Bank Transfer,2022-09-30,10866
17557,17557,Bank Transfer,2021-08-30,69421
17558,17558,Cash on Delivery,2021-02-26,15391
17559,17559,Cash on Delivery,2021-07-28,14473
17566,17566,Cash on Delivery,2022-04-24,109461
17567,17567,Bank Transfer,2021-05-22,85281
17568,17568,Bank Transfer,2021-11-28,79745
17569,17569,Digital Wallet,2021-08-21,62135
17570,17570,Bank Transfer,2021-07-24,80809
17573,17573,Cash on Delivery,2021-03-10,100162
17574,17574,Cash on Delivery,2021-03-13,114254
17576,17576,Digital Wallet,2022-05-31,137276
17578,17578,Cash on Delivery,2021-06-11,134714
17581,17581,Bank Transfer,2021-08-06,131954
17585,17585,Bank Transfer,2021-09-10,120480
17591,17591,Digital Wallet,2021-12-03,59531
17592,17592,Cash on Delivery,2021-11-29,82468
17594,17594,Digital Wallet,2021-08-06,119657
17595,17595,Bank Transfer,2022-12-05,42265
17597,17597,Cash on Delivery,2023-01-13,145357
17602,17602,Digital Wallet,2022-07-17,37167
17603,17603,Cash on Delivery,2021-12-21,52537
17606,17606,Cash on Delivery,2021-10-29,18767
17607,17607,Cash on Delivery,2021-10-23,106448
17613,17613,Digital Wallet,2021-01-15,79450
17614,17614,Digital Wallet,2021-07-21,88010
17615,17615,Bank Transfer,2022-10-12,64530
17618,17618,Bank Transfer,2023-06-06,119047
17623,17623,Digital Wallet,2023-01-18,124017
17633,17633,Digital Wallet,2021-01-05,120216
17634,17634,Cash on Delivery,2021-07-31,15623
17637,17637,Digital Wallet,2021-05-19,101968
17638,17638,Cash on Delivery,2021-01-02,20241
17647,17647,Bank Transfer,2023-03-27,3096
17649,17649,Digital Wallet,2022-12-09,126934
17651,17651,Digital Wallet,2021-07-08,28021
17654,17654,Digital Wallet,2021-11-11,127990
17657,17657,Cash on Delivery,2022-09-22,107762
17661,17661,Bank Transfer,2021-12-10,60906
17662,17662,Cash on Delivery,2022-08-06,36565
17666,17666,Digital Wallet,2021-03-22,142630
17671,17671,Cash on Delivery,2022-12-21,127505
17674,17674,Cash on Delivery,2021-05-31,31878
17675,17675,Cash on Delivery,2023-03-20,88031
17677,17677,Bank Transfer,2021-06-03,103714
17679,17679,Bank Transfer,2021-03-11,51235
17682,17682,Cash on Delivery,2023-03-26,131753
17684,17684,Cash on Delivery,2022-09-09,104060
17689,17689,Bank Transfer,2021-07-06,9912
17691,17691,Cash on Delivery,2021-12-03,90665
17695,17695,Digital Wallet,2021-07-22,94992
17696,17696,Cash on Delivery,2021-06-08,23766
17697,17697,Digital Wallet,2022-06-25,84993
17702,17702,Cash on Delivery,2021-05-25,134211
17704,17704,Digital Wallet,2021-03-23,54964
17705,17705,Cash on Delivery,2021-01-11,50746
17706,17706,Digital Wallet,2021-10-06,134340
17707,17707,Digital Wallet,2022-08-23,81016
17709,17709,Bank Transfer,2021-04-29,129492
17711,17711,Bank Transfer,2021-07-19,99815
17715,17715,Bank Transfer,2021-09-02,106797
17720,17720,Bank Transfer,2023-02-20,64394
17722,17722,Digital Wallet,2022-08-30,32683
17723,17723,Digital Wallet,2023-04-09,48939
17724,17724,Cash on Delivery,2023-05-01,19764
17726,17726,Digital Wallet,2023-06-04,140426
17727,17727,Digital Wallet,2021-08-27,48006
17728,17728,Cash on Delivery,2022-06-03,4159
17729,17729,Bank Transfer,2022-05-17,114412
17731,17731,Bank Transfer,2021-03-20,118488
17740,17740,Cash on Delivery,2021-03-17,103941
17744,17744,Digital Wallet,2023-04-23,32875
17746,17746,Bank Transfer,2023-03-23,68778
17749,17749,Cash on Delivery,2022-12-03,121085
17751,17751,Bank Transfer,2021-03-25,80965
17753,17753,Cash on Delivery,2021-02-16,114863
17759,17759,Bank Transfer,2022-07-05,46319
17760,17760,Digital Wallet,2022-12-11,22469
17761,17761,Cash on Delivery,2022-03-16,19265
17763,17763,Cash on Delivery,2022-02-09,124449
17764,17764,Cash on Delivery,2022-04-09,78712
17773,17773,Digital Wallet,2023-02-05,23663
17774,17774,Bank Transfer,2021-04-01,53061
17775,17775,Cash on Delivery,2022-05-01,48958
17778,17778,Digital Wallet,2021-04-07,132268
17779,17779,Digital Wallet,2022-12-23,75191
17783,17783,Cash on Delivery,2023-01-26,106811
17787,17787,Digital Wallet,2021-10-31,17016
17790,17790,Cash on Delivery,2023-02-18,18164
17793,17793,Bank Transfer,2021-08-20,87608
17794,17794,Bank Transfer,2022-01-04,108044
17795,17795,Bank Transfer,2021-09-22,28878
17798,17798,Cash on Delivery,2021-08-08,146629
17806,17806,Digital Wallet,2022-11-22,26971
17810,17810,Bank Transfer,2022-06-09,22341
17812,17812,Bank Transfer,2022-09-11,116618
17814,17814,Digital Wallet,2021-09-20,108132
17818,17818,Bank Transfer,2021-03-26,74066
17819,17819,Bank Transfer,2022-02-24,105914
17820,17820,Digital Wallet,2021-06-06,31840
17825,17825,Cash on Delivery,2023-06-04,109907
17826,17826,Cash on Delivery,2022-10-02,77741
17827,17827,Cash on Delivery,2022-03-26,13323
17832,17832,Digital Wallet,2022-08-13,84304
17836,17836,Digital Wallet,2021-04-01,133343
17843,17843,Cash on Delivery,2021-03-27,88573
17850,17850,Digital Wallet,2023-04-08,78687
17853,17853,Cash on Delivery,2022-03-08,103891
17861,17861,Digital Wallet,2023-01-29,29795
17863,17863,Digital Wallet,2021-10-14,36082
17866,17866,Bank Transfer,2021-05-14,54429
17869,17869,Bank Transfer,2022-08-02,39438
17870,17870,Digital Wallet,2022-08-02,74974
17871,17871,Bank Transfer,2021-01-08,41675
17874,17874,Digital Wallet,2022-11-09,40646
17875,17875,Cash on Delivery,2021-11-08,100739
17881,17881,Digital Wallet,2022-09-18,78659
17883,17883,Cash on Delivery,2022-08-01,9022
17884,17884,Bank Transfer,2022-02-05,18907
17885,17885,Digital Wallet,2022-09-12,27437
17887,17887,Digital Wallet,2022-06-13,106138
17890,17890,Cash on Delivery,2022-01-25,91861
17895,17895,Digital Wallet,2021-11-22,51091
17915,17915,Cash on Delivery,2021-04-14,1273
17919,17919,Cash on Delivery,2021-11-02,5086
17920,17920,Cash on Delivery,2021-04-14,12527
17925,17925,Bank Transfer,2021-11-15,73008
17926,17926,Digital Wallet,2022-02-04,99942
17930,17930,Digital Wallet,2023-02-10,102332
17932,17932,Digital Wallet,2022-05-09,40579
17934,17934,Bank Transfer,2021-01-12,104521
17937,17937,Digital Wallet,2021-10-18,130836
17938,17938,Cash on Delivery,2023-05-06,71326
17949,17949,Bank Transfer,2022-04-22,103209
17951,17951,Cash on Delivery,2021-04-05,116153
17953,17953,Digital Wallet,2023-01-17,134907
17955,17955,Digital Wallet,2021-05-17,87293
17957,17957,Digital Wallet,2021-02-04,75055
17960,17960,Bank Transfer,2022-01-18,69075
17961,17961,Cash on Delivery,2023-04-04,35248
17964,17964,Bank Transfer,2022-11-28,91632
17967,17967,Cash on Delivery,2022-03-21,120997
17968,17968,Cash on Delivery,2021-01-23,3012
17970,17970,Digital Wallet,2022-08-05,21682
17972,17972,Digital Wallet,2021-11-25,147247
17973,17973,Bank Transfer,2021-01-30,94413
17980,17980,Cash on Delivery,2023-05-01,92555
17985,17985,Bank Transfer,2021-11-29,103025
17986,17986,Cash on Delivery,2021-10-11,54214
17990,17990,Cash on Delivery,2023-01-16,133016
18001,18001,Bank Transfer,2022-11-29,10808
18002,18002,Cash on Delivery,2022-01-07,49290
18003,18003,Digital Wallet,2021-12-21,95061
18012,18012,Cash on Delivery,2022-02-22,24885
18014,18014,Bank Transfer,2021-01-19,10430
18016,18016,Bank Transfer,2023-05-24,148740
18021,18021,Cash on Delivery,2023-01-18,85317
18025,18025,Bank Transfer,2021-06-29,83257
18026,18026,Bank Transfer,2022-02-19,85428
18030,18030,Bank Transfer,2021-12-21,109965
18031,18031,Cash on Delivery,2021-05-16,94409
18038,18038,Digital Wallet,2021-11-19,49888
18040,18040,Bank Transfer,2023-03-14,119200
18042,18042,Bank Transfer,2022-08-04,47725
18043,18043,Cash on Delivery,2022-04-20,75161
18049,18049,Digital Wallet,2021-12-09,118494
18052,18052,Cash on Delivery,2021-11-21,8537
18053,18053,Bank Transfer,2022-07-11,133565
18054,18054,Cash on Delivery,2021-01-06,135783
18056,18056,Bank Transfer,2021-03-26,107520
18057,18057,Cash on Delivery,2022-05-28,3613
18058,18058,Cash on Delivery,2021-05-27,1351
18067,18067,Cash on Delivery,2021-07-12,107991
18073,18073,Bank Transfer,2022-10-19,112938
18080,18080,Digital Wallet,2022-10-26,121762
18086,18086,Digital Wallet,2022-09-09,113445
18087,18087,Bank Transfer,2022-02-13,44846
18089,18089,Cash on Delivery,2021-07-23,36753
18096,18096,Cash on Delivery,2021-09-06,128581
18098,18098,Bank Transfer,2023-03-27,122115
18099,18099,Digital Wallet,2022-08-17,82571
18103,18103,Bank Transfer,2022-12-03,54869
18104,18104,Cash on Delivery,2021-05-22,30472
18105,18105,Digital Wallet,2023-02-09,124605
18106,18106,Cash on Delivery,2022-11-03,15426
18108,18108,Bank Transfer,2021-12-29,61772
18111,18111,Digital Wallet,2023-05-11,95046
18117,18117,Bank Transfer,2023-02-08,124080
18118,18118,Digital Wallet,2021-06-30,114268
18125,18125,Digital Wallet,2021-03-21,44592
18126,18126,Bank Transfer,2021-05-24,64035
18130,18130,Cash on Delivery,2022-05-08,9728
18136,18136,Bank Transfer,2022-07-13,9547
18137,18137,Cash on Delivery,2021-10-05,91668
18142,18142,Digital Wallet,2022-12-07,31832
18144,18144,Cash on Delivery,2021-10-01,57962
18147,18147,Cash on Delivery,2022-04-07,62799
18153,18153,Bank Transfer,2021-03-13,101048
18154,18154,Digital Wallet,2023-05-10,126831
18157,18157,Digital Wallet,2021-08-04,20915
18164,18164,Cash on Delivery,2022-12-27,72358
18169,18169,Cash on Delivery,2022-01-23,90489
18171,18171,Bank Transfer,2021-02-05,125891
18172,18172,Cash on Delivery,2022-10-12,90539
18174,18174,Bank Transfer,2021-07-08,32377
18175,18175,Cash on Delivery,2021-06-27,36230
18188,18188,Cash on Delivery,2023-03-19,79367
18189,18189,Cash on Delivery,2021-03-16,135255
18191,18191,Digital Wallet,2022-12-04,142373
18193,18193,Digital Wallet,2021-07-03,117490
18194,18194,Digital Wallet,2022-01-03,48915
18195,18195,Digital Wallet,2023-02-07,85838
18198,18198,Bank Transfer,2022-01-28,16135
18202,18202,Digital Wallet,2023-05-06,104412
18207,18207,Bank Transfer,2023-02-27,77299
18210,18210,Cash on Delivery,2021-11-28,113925
18213,18213,Bank Transfer,2023-03-09,83144
18214,18214,Cash on Delivery,2022-04-22,95180
18215,18215,Digital Wallet,2022-03-11,17797
18219,18219,Bank Transfer,2022-02-08,78753
18229,18229,Cash on Delivery,2021-10-12,125001
18230,18230,Digital Wallet,2021-11-09,135616
18231,18231,Cash on Delivery,2021-01-06,46811
18236,18236,Cash on Delivery,2022-06-04,86965
18237,18237,Digital Wallet,2021-07-04,89893
18239,18239,Cash on Delivery,2022-12-08,134315
18242,18242,Bank Transfer,2023-06-11,820
18248,18248,Cash on Delivery,2021-03-22,100223
18249,18249,Bank Transfer,2021-02-06,79993
18250,18250,Digital Wallet,2022-09-05,100050
18254,18254,Digital Wallet,2022-10-01,127907
18259,18259,Bank Transfer,2021-08-19,3971
18262,18262,Digital Wallet,2022-10-27,3856
18265,18265,Digital Wallet,2021-12-03,119503
18268,18268,Cash on Delivery,2021-05-20,146403
18272,18272,Bank Transfer,2021-01-17,111134
18276,18276,Digital Wallet,2023-05-24,136336
18277,18277,Bank Transfer,2021-11-13,39967
18281,18281,Bank Transfer,2021-09-13,112902
18282,18282,Digital Wallet,2022-11-08,134506
18286,18286,Bank Transfer,2022-05-14,88631
18289,18289,Cash on Delivery,2022-07-01,129157
18295,18295,Bank Transfer,2021-11-04,43973
18301,18301,Digital Wallet,2021-05-13,35522
18306,18306,Bank Transfer,2021-11-26,9103
18309,18309,Cash on Delivery,2023-06-05,50676
18311,18311,Digital Wallet,2022-08-16,112785
18315,18315,Cash on Delivery,2022-03-19,26818
18319,18319,Bank Transfer,2021-06-26,46609
18321,18321,Cash on Delivery,2022-11-12,132733
18323,18323,Bank Transfer,2023-03-04,114773
18324,18324,Digital Wallet,2021-01-12,139275
18325,18325,Bank Transfer,2022-07-02,45570
18329,18329,Digital Wallet,2022-09-24,68594
18331,18331,Cash on Delivery,2023-05-14,13282
18336,18336,Bank Transfer,2023-03-14,44827
18340,18340,Cash on Delivery,2022-07-25,127688
18343,18343,Cash on Delivery,2021-05-03,25001
18344,18344,Digital Wallet,2021-10-19,23213
18346,18346,Cash on Delivery,2022-03-24,119176
18351,18351,Cash on Delivery,2021-01-06,52996
18352,18352,Digital Wallet,2021-01-29,68424
18353,18353,Digital Wallet,2021-08-22,42254
18355,18355,Cash on Delivery,2023-01-09,61625
18358,18358,Digital Wallet,2021-03-23,52384
18360,18360,Cash on Delivery,2021-06-15,42159
18363,18363,Bank Transfer,2022-08-18,142337
18371,18371,Cash on Delivery,2023-02-02,137818
18377,18377,Bank Transfer,2022-09-10,140327
18378,18378,Cash on Delivery,2023-02-11,76017
18379,18379,Bank Transfer,2023-03-19,84719
18380,18380,Bank Transfer,2022-06-19,50490
18384,18384,Bank Transfer,2022-07-11,124973
18400,18400,Digital Wallet,2021-01-17,15165
18401,18401,Cash on Delivery,2021-11-22,37231
18402,18402,Bank Transfer,2022-06-22,28769
18405,18405,Digital Wallet,2023-05-08,133025
18411,18411,Bank Transfer,2022-04-05,13166
18415,18415,Cash on Delivery,2021-06-09,73488
18416,18416,Cash on Delivery,2023-06-18,54137
18417,18417,Bank Transfer,2021-03-10,84125
18420,18420,Cash on Delivery,2022-08-21,131973
18421,18421,Bank Transfer,2022-06-22,100137
18425,18425,Digital Wallet,2022-09-26,148355
18429,18429,Bank Transfer,2023-01-14,83610
18431,18431,Bank Transfer,2022-03-04,97598
18435,18435,Bank Transfer,2022-10-02,28357
18440,18440,Cash on Delivery,2022-05-15,39377
18444,18444,Digital Wallet,2022-01-22,60009
18448,18448,Cash on Delivery,2022-03-04,102845
18449,18449,Digital Wallet,2022-04-12,129561
18451,18451,Cash on Delivery,2022-01-24,104796
18454,18454,Bank Transfer,2021-05-27,126124
18456,18456,Cash on Delivery,2022-04-05,10381
18459,18459,Bank Transfer,2022-04-21,62604
18462,18462,Cash on Delivery,2023-01-04,127894
18463,18463,Cash on Delivery,2023-04-10,65030
18465,18465,Cash on Delivery,2022-11-16,121374
18466,18466,Bank Transfer,2021-06-26,74336
18469,18469,Bank Transfer,2021-11-17,21737
18472,18472,Bank Transfer,2022-05-01,142487
18477,18477,Cash on Delivery,2023-04-06,104274
18478,18478,Cash on Delivery,2023-05-31,78705
18482,18482,Bank Transfer,2022-02-20,139380
