order_id,customer_id,order_date,order_status
17311,1743,2022-01-28,Returned
17312,298,2023-06-12,Cancelled
17313,1433,2022-09-02,Cancelled
17314,3493,2023-01-14,Completed
17315,4240,2021-02-20,Returned
17316,2108,2021-09-05,Returned
17317,4249,2021-03-12,Cancelled
17318,4431,2021-11-15,Returned
17319,1147,2023-05-29,Cancelled
17320,1392,2021-07-20,Returned
17321,191,2023-04-23,Returned
17322,4950,2021-02-02,Cancelled
17323,144,2023-03-18,Cancelled
17324,3156,2021-10-10,Cancelled
17325,2789,2021-01-04,Completed
17326,180,2022-11-10,Completed
17327,3094,2022-11-19,Completed
17328,2144,2022-01-02,Returned
17329,1019,2022-11-22,Returned
17330,390,2022-06-08,Completed
17331,4205,2022-05-06,Completed
17332,1729,2021-02-24,Completed
17333,1453,2022-05-20,Returned
17334,3094,2021-09-02,Returned
17335,1137,2023-04-08,Cancelled
17336,1502,2021-06-20,Completed
17337,4066,2021-08-16,Cancelled
17338,2655,2021-03-02,Cancelled
17339,1701,2021-05-30,Returned
17340,3161,2021-02-15,Cancelled
17341,4794,2021-02-19,Cancelled
17342,3804,2021-08-28,Cancelled
17343,1728,2021-12-02,Completed
17344,1346,2022-03-05,Returned
17345,2999,2021-09-24,Returned
17346,1688,2021-02-23,Cancelled
17347,1714,2022-07-31,Cancelled
17348,1556,2023-02-27,Cancelled
17349,3025,2021-04-09,Completed
17350,2841,2023-04-09,Returned
17351,4813,2022-03-21,Cancelled
17352,1189,2022-03-07,Completed
17353,3112,2023-04-24,Completed
17354,209,2022-09-17,Returned
17355,3756,2021-06-10,Cancelled
17356,2092,2021-01-12,Returned
17357,2575,2021-04-02,Cancelled
17358,1986,2021-04-28,Cancelled
17359,2384,2021-04-04,Completed
17360,4981,2022-09-22,Completed
17361,1640,2022-03-21,Cancelled
17362,3440,2021-11-14,Returned
17363,405,2022-10-19,Completed
17364,2955,2021-10-23,Completed
17365,3507,2021-02-11,Completed
17366,3382,2021-05-11,Returned
17367,4712,2022-11-06,Completed
17368,1371,2021-07-13,Returned
17369,2128,2021-07-28,Cancelled
17370,3789,2022-09-16,Returned
17371,1538,2022-07-05,Returned
17372,4890,2021-11-23,Returned
17373,2463,2022-01-12,Returned
17374,4631,2021-06-21,Completed
17375,2671,2021-03-07,Returned
17376,3954,2021-10-13,Cancelled
17377,2639,2021-06-30,Returned
17378,2219,2022-09-30,Cancelled
17379,3756,2021-12-30,Cancelled
17380,3001,2021-11-19,Completed
17381,1331,2022-06-12,Returned
17382,2729,2022-03-23,Completed
17383,4392,2021-07-12,Cancelled
17384,4018,2022-02-22,Cancelled
17385,2844,2023-03-03,Cancelled
17386,478,2021-08-04,Completed
17387,27,2021-03-22,Completed
17388,1046,2022-10-05,Completed
17389,2011,2021-08-18,Returned
17390,4226,2022-05-20,Cancelled
17391,1723,2022-10-19,Returned
17392,2145,2021-07-02,Completed
17393,2469,2021-10-22,Returned
17394,4189,2021-08-08,Cancelled
17395,2364,2022-11-24,Cancelled
17396,3720,2021-10-23,Returned
17397,4150,2022-06-24,Returned
17398,1893,2022-09-26,Cancelled
17399,4263,2021-07-25,Returned
17400,1042,2022-01-06,Completed
17401,3045,2023-06-08,Cancelled
17402,1763,2021-02-06,Returned
17403,1576,2021-12-16,Returned
17404,2039,2023-02-13,Cancelled
17405,1417,2021-03-07,Cancelled
17406,518,2022-05-17,Completed
17407,2348,2023-03-20,Cancelled
17408,3441,2023-05-21,Completed
17409,3544,2022-06-30,Returned
17410,4703,2022-10-18,Returned
17411,1243,2023-02-06,Cancelled
17412,3853,2021-04-15,Cancelled
17413,3898,2023-03-10,Cancelled
17414,3402,2021-04-18,Completed
17415,4470,2021-02-17,Returned
17416,630,2021-02-09,Completed
17417,166,2021-06-16,Completed
17418,841,2023-01-03,Completed
17419,1718,2022-08-20,Cancelled
17420,2977,2021-04-20,Completed
17421,791,2023-05-31,Cancelled
17422,4885,2022-06-09,Completed
17423,1118,2021-07-15,Completed
17424,4551,2021-12-30,Cancelled
17425,809,2021-09-26,Completed
17426,1346,2022-02-24,Completed
17427,1091,2022-02-27,Returned
17428,1046,2021-04-27,Cancelled
17429,2164,2021-11-24,Completed
17430,3890,2021-04-19,Cancelled
17431,298,2021-10-01,Cancelled
17432,1022,2023-05-05,Returned
17433,3218,2022-05-16,Returned
17434,3610,2022-05-21,Returned
17435,4097,2023-04-10,Completed
17436,643,2022-11-27,Completed
17437,2892,2023-02-19,Returned
17438,823,2021-08-02,Completed
17439,3463,2022-07-04,Cancelled
17440,1526,2021-07-20,Completed
17441,3222,2021-07-14,Cancelled
17442,2911,2023-03-24,Cancelled
17443,3396,2022-09-18,Returned
17444,333,2021-08-01,Completed
17445,3170,2023-04-23,Returned
17446,4610,2022-12-24,Completed
17447,710,2021-02-05,Cancelled
17448,3641,2021-03-26,Returned
17449,3728,2021-09-11,Completed
17450,1641,2022-12-22,Returned
17451,821,2021-12-29,Cancelled
17452,2792,2021-12-13,Completed
17453,3720,2022-07-27,Returned
17454,3845,2022-03-24,Returned
17455,1325,2022-10-08,Cancelled
17456,55,2023-06-20,Completed
17457,1764,2021-12-04,Cancelled
17458,2329,2021-01-23,Returned
17459,4779,2021-08-27,Completed
17460,4376,2022-03-20,Returned
17461,4973,2021-03-22,Returned
17462,3057,2021-01-13,Cancelled
17463,4594,2022-03-24,Cancelled
17464,4662,2022-02-06,Returned
17465,4682,2022-09-14,Returned
17466,1781,2022-11-15,Returned
17467,887,2022-08-07,Returned
17468,1011,2022-10-05,Returned
17469,2379,2022-07-30,Returned
17470,3770,2021-10-07,Cancelled
17471,965,2021-06-27,Completed
17472,684,2022-09-05,Returned
17473,72,2021-02-06,Completed
17474,2369,2021-04-04,Cancelled
17475,2760,2021-04-26,Cancelled
17476,2678,2022-06-17,Cancelled
17477,1784,2022-04-09,Completed
17478,2730,2021-07-29,Completed
17479,1359,2023-06-20,Cancelled
17480,281,2021-05-14,Returned
17481,4859,2022-09-12,Cancelled
17482,3346,2022-03-21,Returned
17483,3546,2023-04-09,Returned
17484,3023,2023-04-13,Returned
17485,2201,2021-08-06,Completed
17486,729,2022-01-30,Completed
17487,550,2021-03-02,Returned
17488,3319,2021-12-30,Completed
17489,2497,2022-12-19,Returned
17490,2074,2023-05-13,Cancelled
17491,1694,2023-03-17,Returned
17492,3298,2023-01-22,Cancelled
17493,2378,2023-02-07,Completed
17494,641,2021-01-19,Cancelled
17495,2898,2022-03-26,Cancelled
17496,544,2022-11-10,Completed
17497,1679,2022-11-28,Completed
17498,1179,2022-04-18,Cancelled
17499,4697,2022-03-01,Completed
17500,4565,2022-10-07,Returned
17501,4737,2023-02-21,Cancelled
17502,4490,2022-01-28,Returned
17503,3698,2022-09-15,Completed
17504,2718,2023-06-08,Returned
17505,2453,2021-07-28,Cancelled
17506,1320,2021-07-12,Completed
17507,2145,2022-08-04,Cancelled
17508,2732,2021-06-21,Returned
17509,831,2021-06-22,Cancelled
17510,4491,2022-03-20,Completed
17511,3476,2021-05-23,Returned
17512,41,2023-02-14,Returned
17513,4196,2021-04-21,Returned
17514,365,2022-11-30,Cancelled
17515,392,2022-10-31,Returned
17516,4791,2021-04-29,Cancelled
17517,1017,2023-03-29,Cancelled
17518,851,2021-10-26,Completed
17519,2935,2023-03-18,Completed
17520,4575,2021-12-24,Completed
17521,649,2022-12-22,Completed
17522,2182,2022-05-06,Returned
17523,2235,2023-01-03,Completed
17524,4927,2022-12-06,Cancelled
17525,1796,2023-03-14,Cancelled
17526,2087,2021-03-15,Completed
17527,1408,2023-04-04,Cancelled
17528,2484,2022-04-09,Completed
17529,2624,2022-12-10,Cancelled
17530,1796,2022-12-18,Returned
17531,1461,2021-10-20,Cancelled
17532,1736,2022-09-07,Returned
17533,3260,2021-01-14,Cancelled
17534,1037,2021-09-17,Completed
17535,4399,2021-03-27,Cancelled
17536,2320,2022-12-26,Returned
17537,2265,2021-05-22,Cancelled
17538,1944,2022-08-08,Returned
17539,3279,2022-06-25,Returned
17540,2765,2023-02-09,Returned
17541,1522,2022-04-09,Cancelled
17542,4122,2023-05-27,Completed
17543,157,2022-08-06,Completed
17544,4490,2022-10-26,Returned
17545,837,2021-06-19,Completed
17546,2513,2023-03-14,Cancelled
17547,3194,2021-05-06,Cancelled
17548,1308,2023-03-10,Returned
17549,321,2022-09-12,Cancelled
17550,14,2021-06-15,Completed
17551,4981,2023-02-20,Cancelled
17552,4809,2022-12-24,Completed
17553,4976,2022-03-22,Returned
17554,2023,2022-01-02,Completed
17555,2607,2022-09-30,Completed
17556,613,2022-04-26,Cancelled
17557,1747,2021-08-30,Completed
17558,3604,2021-02-26,Completed
17559,2870,2021-07-28,Completed
17560,4087,2022-09-05,Cancelled
17561,14,2022-06-29,Cancelled
17562,422,2021-11-12,Returned
17563,1931,2022-04-24,Cancelled
17564,2832,2022-07-18,Cancelled
17565,1476,2023-02-27,Cancelled
17566,1625,2022-04-24,Completed
17567,4034,2021-05-22,Completed
17568,941,2021-11-28,Completed
17569,1968,2021-08-21,Completed
17570,61,2021-07-24,Completed
17571,2758,2022-01-27,Returned
17572,3406,2021-10-06,Cancelled
17573,2060,2021-03-10,Completed
17574,1933,2021-03-13,Completed
17575,2923,2021-04-04,Returned
17576,3397,2022-05-31,Completed
17577,4999,2021-10-25,Returned
17578,2467,2021-06-11,Completed
17579,3378,2022-11-03,Cancelled
17580,1618,2021-03-30,Cancelled
17581,2480,2021-08-06,Completed
17582,4858,2023-05-04,Returned
17583,241,2021-07-31,Returned
17584,2550,2022-12-10,Returned
17585,963,2021-09-10,Completed
17586,2915,2023-04-21,Cancelled
17587,2807,2021-07-20,Returned
17588,3107,2022-03-19,Cancelled
17589,721,2021-08-01,Cancelled
17590,2508,2022-03-05,Returned
17591,1604,2021-12-03,Completed
17592,2470,2021-11-29,Completed
17593,1506,2022-06-12,Returned
17594,1112,2021-08-06,Completed
17595,2664,2022-12-05,Completed
17596,2530,2022-06-08,Returned
17597,2630,2023-01-13,Completed
17598,4880,2022-04-03,Returned
17599,4655,2021-08-05,Returned
17600,2095,2022-09-03,Cancelled
17601,2911,2022-03-25,Cancelled
17602,2583,2022-07-17,Completed
17603,1813,2021-12-21,Completed
17604,978,2022-11-17,Returned
17605,4065,2021-01-01,Returned
17606,3175,2021-10-29,Completed
17607,3549,2021-10-23,Completed
17608,1177,2021-07-20,Returned
17609,626,2021-11-28,Cancelled
17610,336,2021-06-09,Cancelled
17611,2141,2022-04-17,Returned
17612,1675,2021-01-09,Cancelled
17613,2737,2021-01-15,Completed
17614,3276,2021-07-21,Completed
17615,4076,2022-10-12,Completed
17616,1553,2022-10-29,Cancelled
17617,4679,2021-04-28,Cancelled
17618,838,2023-06-06,Completed
17619,2837,2021-05-09,Cancelled
17620,4958,2022-10-06,Cancelled
17621,1647,2023-04-21,Cancelled
17622,2438,2021-06-21,Cancelled
17623,1252,2023-01-18,Completed
17624,1536,2023-06-14,Cancelled
17625,2143,2022-12-02,Cancelled
17626,2334,2021-07-27,Cancelled
17627,3985,2022-03-05,Returned
17628,3941,2022-09-18,Cancelled
17629,3923,2022-11-06,Cancelled
17630,3194,2022-05-06,Returned
17631,1524,2022-01-31,Returned
17632,4210,2022-02-23,Returned
17633,1594,2021-01-05,Completed
17634,1905,2021-07-31,Completed
17635,1087,2022-05-15,Returned
17636,4596,2023-01-25,Returned
17637,4507,2021-05-19,Completed
17638,3705,2021-01-02,Completed
17639,3417,2022-11-14,Cancelled
17640,989,2022-09-10,Returned
17641,3153,2021-03-14,Cancelled
17642,4940,2021-10-17,Returned
17643,771,2023-05-28,Returned
17644,2883,2021-05-03,Cancelled
17645,3766,2021-12-30,Cancelled
17646,1010,2022-03-02,Returned
17647,341,2023-03-27,Completed
17648,4463,2021-10-17,Returned
17649,2673,2022-12-09,Completed
17650,3264,2021-01-30,Cancelled
17651,4223,2021-07-08,Completed
17652,4111,2022-04-15,Returned
17653,2568,2022-12-29,Cancelled
17654,587,2021-11-11,Completed
17655,89,2022-08-03,Cancelled
17656,3134,2021-03-13,Returned
17657,3020,2022-09-22,Completed
17658,1557,2021-06-11,Returned
17659,2764,2022-04-08,Returned
17660,4908,2021-02-17,Returned
17661,4135,2021-12-10,Completed
17662,3470,2022-08-06,Completed
17663,1567,2021-02-26,Returned
17664,1824,2021-10-20,Returned
17665,3954,2023-01-25,Returned
17666,584,2021-03-22,Completed
17667,404,2021-05-21,Cancelled
17668,1742,2021-01-26,Returned
17669,1139,2021-08-28,Returned
17670,2971,2022-10-16,Returned
17671,2708,2022-12-21,Completed
17672,1142,2022-08-30,Returned
17673,1263,2021-02-06,Cancelled
17674,1249,2021-05-31,Completed
17675,375,2023-03-20,Completed
17676,1987,2022-01-16,Returned
17677,4534,2021-06-03,Completed
17678,1838,2022-08-14,Returned
17679,2944,2021-03-11,Completed
17680,983,2021-09-04,Returned
17681,4773,2022-05-25,Returned
17682,3847,2023-03-26,Completed
17683,4433,2023-04-24,Returned
17684,3750,2022-09-09,Completed
17685,3597,2022-07-19,Cancelled
17686,3196,2022-03-25,Returned
17687,1282,2021-09-09,Cancelled
17688,63,2022-10-13,Returned
17689,2401,2021-07-06,Completed
17690,4860,2023-02-28,Cancelled
17691,3344,2021-12-03,Completed
17692,2496,2021-09-19,Returned
17693,2132,2023-03-27,Returned
17694,3087,2021-12-13,Cancelled
17695,2219,2021-07-22,Completed
17696,3301,2021-06-08,Completed
17697,3131,2022-06-25,Completed
17698,2535,2022-11-24,Returned
17699,4564,2022-10-14,Cancelled
17700,4637,2022-09-22,Returned
17701,1011,2022-08-25,Returned
17702,3597,2021-05-25,Completed
17703,1419,2023-05-14,Returned
17704,4211,2021-03-23,Completed
17705,1708,2021-01-11,Completed
17706,4242,2021-10-06,Completed
17707,1790,2022-08-23,Completed
17708,2373,2021-03-28,Returned
17709,4504,2021-04-29,Completed
17710,3589,2022-08-29,Cancelled
17711,2042,2021-07-19,Completed
17712,2766,2021-01-02,Cancelled
17713,2291,2022-08-09,Cancelled
17714,433,2023-06-08,Cancelled
17715,2318,2021-09-02,Completed
17716,3613,2021-04-10,Returned
17717,1361,2022-08-08,Returned
17718,49,2021-05-26,Returned
17719,4261,2021-10-15,Returned
17720,2161,2023-02-20,Completed
17721,3354,2021-03-30,Returned
17722,3095,2022-08-30,Completed
17723,3347,2023-04-09,Completed
17724,2237,2023-05-01,Completed
17725,4257,2023-01-29,Returned
17726,2708,2023-06-04,Completed
17727,3505,2021-08-27,Completed
17728,1971,2022-06-03,Completed
17729,1605,2022-05-17,Completed
17730,2623,2022-05-10,Returned
17731,2411,2021-03-20,Completed
17732,1990,2022-05-03,Cancelled
17733,1301,2021-06-29,Cancelled
17734,2742,2022-09-08,Cancelled
17735,1001,2023-01-06,Cancelled
17736,1054,2022-01-04,Returned
17737,1724,2022-06-24,Cancelled
17738,686,2023-04-02,Cancelled
17739,1920,2021-11-19,Cancelled
17740,4236,2021-03-17,Completed
17741,3370,2021-10-17,Cancelled
17742,3554,2022-02-25,Returned
17743,2251,2023-04-06,Cancelled
17744,872,2023-04-23,Completed
17745,1398,2022-12-03,Returned
17746,481,2023-03-23,Completed
17747,483,2021-07-02,Returned
17748,828,2021-12-13,Returned
17749,2793,2022-12-03,Completed
17750,807,2022-07-19,Cancelled
17751,4307,2021-03-25,Completed
17752,436,2021-04-07,Cancelled
17753,3146,2021-02-16,Completed
17754,1568,2023-02-24,Returned
17755,3037,2021-09-13,Cancelled
17756,4851,2022-02-11,Returned
17757,1336,2022-06-07,Returned
17758,121,2021-04-10,Cancelled
17759,395,2022-07-05,Completed
17760,1152,2022-12-11,Completed
17761,2758,2022-03-16,Completed
17762,669,2022-02-13,Cancelled
17763,3134,2022-02-09,Completed
17764,1171,2022-04-09,Completed
17765,3253,2022-07-29,Returned
17766,1476,2022-04-20,Returned
17767,4545,2022-07-24,Cancelled
17768,3839,2022-06-09,Returned
17769,3768,2021-04-02,Returned
17770,629,2023-05-25,Returned
17771,1629,2023-05-15,Returned
17772,1881,2021-11-11,Cancelled
17773,3635,2023-02-05,Completed
17774,2852,2021-04-01,Completed
17775,2094,2022-05-01,Completed
17776,14,2022-10-05,Returned
17777,251,2021-07-09,Returned
17778,1349,2021-04-07,Completed
17779,932,2022-12-23,Completed
17780,2442,2023-05-09,Returned
17781,1415,2021-11-15,Returned
17782,757,2023-05-01,Returned
17783,2465,2023-01-26,Completed
17784,172,2021-10-08,Cancelled
17785,2533,2022-01-26,Returned
17786,3805,2022-06-30,Returned
17787,4823,2021-10-31,Completed
17788,2685,2022-07-31,Cancelled
17789,1811,2021-11-04,Returned
17790,129,2023-02-18,Completed
17791,750,2022-08-28,Cancelled
17792,3439,2022-06-23,Returned
17793,4990,2021-08-20,Completed
17794,2268,2022-01-04,Completed
17795,502,2021-09-22,Completed
17796,2983,2021-04-02,Returned
17797,710,2021-07-22,Returned
17798,359,2021-08-08,Completed
17799,3632,2023-03-06,Cancelled
17800,3197,2021-03-14,Cancelled
17801,35,2022-02-01,Returned
17802,871,2022-02-02,Returned
17803,3293,2022-07-24,Returned
17804,2193,2023-05-26,Cancelled
17805,2547,2023-03-27,Returned
17806,4412,2022-11-22,Completed
17807,254,2022-09-06,Returned
17808,4004,2021-05-10,Returned
17809,2536,2023-02-26,Returned
17810,581,2022-06-09,Completed
17811,4380,2022-02-03,Returned
17812,3222,2022-09-11,Completed
17813,1855,2023-03-11,Cancelled
17814,2085,2021-09-20,Completed
17815,2676,2022-01-14,Cancelled
17816,1165,2023-05-22,Cancelled
17817,4084,2023-02-14,Cancelled
17818,1402,2021-03-26,Completed
17819,4676,2022-02-24,Completed
17820,3308,2021-06-06,Completed
17821,4776,2021-03-18,Cancelled
17822,63,2022-11-08,Cancelled
17823,4786,2022-11-25,Cancelled
17824,898,2022-05-04,Returned
17825,1291,2023-06-04,Completed
17826,560,2022-10-02,Completed
17827,513,2022-03-26,Completed
17828,3198,2022-03-10,Returned
17829,3080,2021-09-06,Cancelled
17830,1100,2021-04-13,Returned
17831,4470,2023-03-24,Cancelled
17832,4545,2022-08-13,Completed
17833,2833,2022-06-10,Cancelled
17834,418,2023-04-07,Cancelled
17835,3944,2021-02-10,Cancelled
17836,3741,2021-04-01,Completed
17837,3413,2021-11-22,Cancelled
17838,2839,2022-01-29,Returned
17839,2280,2021-04-14,Returned
17840,3510,2021-11-20,Cancelled
17841,3193,2022-03-06,Cancelled
17842,780,2021-12-10,Cancelled
17843,919,2021-03-27,Completed
17844,1150,2021-02-09,Cancelled
17845,148,2021-04-18,Returned
17846,145,2022-12-11,Cancelled
17847,4313,2023-02-26,Returned
17848,1571,2023-02-23,Cancelled
17849,4667,2022-03-09,Cancelled
17850,4831,2023-04-08,Completed
17851,3353,2021-07-06,Cancelled
17852,2778,2021-05-21,Cancelled
17853,3772,2022-03-08,Completed
17854,2863,2021-01-29,Returned
17855,1947,2021-07-12,Cancelled
17856,4976,2023-03-29,Returned
17857,4205,2022-10-24,Cancelled
17858,4387,2021-02-18,Returned
17859,3423,2021-03-09,Returned
17860,3532,2022-11-20,Returned
17861,4232,2023-01-29,Completed
17862,83,2023-04-19,Cancelled
17863,1673,2021-10-14,Completed
17864,1320,2022-08-30,Returned
17865,4064,2022-07-08,Cancelled
17866,1777,2021-05-14,Completed
17867,28,2021-03-08,Returned
17868,1970,2021-08-13,Returned
17869,4458,2022-08-02,Completed
17870,79,2022-08-02,Completed
17871,2299,2021-01-08,Completed
17872,2026,2022-05-17,Cancelled
17873,2824,2022-07-22,Cancelled
17874,4647,2022-11-09,Completed
17875,869,2021-11-08,Completed
17876,2779,2022-03-20,Cancelled
17877,4,2021-06-01,Cancelled
17878,3688,2022-07-16,Cancelled
17879,306,2022-11-20,Returned
17880,4898,2021-02-17,Returned
17881,2662,2022-09-18,Completed
17882,1172,2022-11-30,Cancelled
17883,4931,2022-08-01,Completed
17884,2222,2022-02-05,Completed
17885,3236,2022-09-12,Completed
17886,4874,2023-02-21,Returned
17887,913,2022-06-13,Completed
17888,4274,2022-03-07,Cancelled
17889,4347,2023-02-12,Returned
17890,1538,2022-01-25,Completed
17891,3347,2022-08-24,Cancelled
17892,652,2022-02-27,Returned
17893,1589,2022-02-03,Cancelled
17894,3892,2021-03-10,Cancelled
17895,3750,2021-11-22,Completed
17896,4897,2022-02-25,Returned
17897,4674,2022-12-25,Cancelled
17898,1474,2022-12-07,Cancelled
17899,814,2022-01-02,Cancelled
17900,4426,2022-10-10,Returned
17901,3786,2022-07-07,Returned
17902,721,2022-11-19,Returned
17903,2170,2021-04-09,Returned
17904,1133,2021-09-22,Cancelled
17905,1343,2023-03-26,Cancelled
17906,3870,2021-02-06,Cancelled
17907,313,2023-03-23,Returned
17908,3871,2021-12-12,Cancelled
17909,336,2021-11-26,Cancelled
17910,1336,2021-09-29,Cancelled
17911,4377,2021-03-24,Returned
17912,4397,2022-06-30,Returned
17913,3158,2022-03-29,Returned
17914,4848,2023-01-03,Cancelled
17915,205,2021-04-14,Completed
17916,4703,2021-04-26,Returned
17917,1646,2022-06-23,Cancelled
17918,510,2022-03-25,Cancelled
17919,662,2021-11-02,Completed
17920,180,2021-04-14,Completed
17921,2265,2023-05-07,Returned
17922,4407,2023-05-30,Cancelled
17923,1736,2022-07-20,Returned
17924,1430,2022-07-13,Returned
17925,616,2021-11-15,Completed
17926,2400,2022-02-04,Completed
17927,2556,2022-05-02,Returned
17928,3584,2022-12-05,Returned
17929,1606,2023-03-26,Cancelled
17930,3605,2023-02-10,Completed
17931,1767,2022-02-25,Returned
17932,1332,2022-05-09,Completed
17933,1906,2021-02-18,Returned
17934,4674,2021-01-12,Completed
17935,2506,2021-11-23,Cancelled
17936,2539,2022-02-11,Returned
17937,4097,2021-10-18,Completed
17938,1464,2023-05-06,Completed
17939,345,2023-06-06,Returned
17940,2637,2021-10-31,Returned
17941,3171,2022-07-30,Cancelled
17942,834,2022-05-14,Cancelled
17943,1542,2021-02-28,Cancelled
17944,4639,2021-01-04,Returned
17945,623,2022-12-13,Returned
17946,4679,2022-09-18,Returned
17947,4104,2023-05-16,Cancelled
17948,3251,2022-04-02,Cancelled
17949,559,2022-04-22,Completed
17950,4889,2022-08-12,Cancelled
17951,968,2021-04-05,Completed
17952,1765,2023-01-02,Cancelled
17953,3310,2023-01-17,Completed
17954,2610,2022-05-10,Returned
17955,3260,2021-05-17,Completed
17956,465,2023-01-14,Returned
17957,4875,2021-02-04,Completed
17958,4315,2021-01-27,Cancelled
17959,3717,2023-02-16,Returned
17960,2814,2022-01-18,Completed
17961,197,2023-04-04,Completed
17962,2104,2021-11-01,Cancelled
17963,604,2021-12-19,Cancelled
17964,3132,2022-11-28,Completed
17965,339,2022-01-19,Returned
17966,3677,2021-06-10,Cancelled
17967,3056,2022-03-21,Completed
17968,1536,2021-01-23,Completed
17969,931,2022-04-07,Cancelled
17970,4430,2022-08-05,Completed
17971,4599,2021-08-06,Returned
17972,180,2021-11-25,Completed
17973,3765,2021-01-30,Completed
17974,1859,2022-10-20,Cancelled
17975,3215,2022-12-21,Returned
17976,237,2022-11-13,Cancelled
17977,1514,2021-01-05,Returned
17978,1774,2021-06-06,Returned
17979,2288,2022-06-16,Returned
17980,1584,2023-05-01,Completed
17981,1864,2022-10-26,Cancelled
17982,3946,2022-01-10,Cancelled
17983,4027,2022-05-03,Returned
17984,2220,2022-01-20,Cancelled
17985,4468,2021-11-29,Completed
17986,1526,2021-10-11,Completed
17987,2405,2022-06-02,Cancelled
17988,1280,2022-03-05,Returned
17989,4601,2022-09-11,Returned
17990,4509,2023-01-16,Completed
17991,3988,2022-03-28,Cancelled
17992,3902,2023-06-09,Returned
17993,2342,2022-03-24,Cancelled
17994,4339,2021-12-13,Returned
17995,3597,2022-07-17,Cancelled
17996,3232,2023-04-22,Cancelled
17997,3004,2021-03-31,Returned
17998,4766,2021-07-03,Cancelled
17999,1127,2022-04-05,Returned
18000,1984,2021-09-29,Cancelled
18001,4409,2022-11-29,Completed
18002,4584,2022-01-07,Completed
18003,3265,2021-12-21,Completed
18004,1504,2022-11-15,Returned
18005,4019,2021-08-01,Cancelled
18006,884,2021-03-30,Returned
18007,3826,2022-05-08,Returned
18008,3222,2021-09-04,Cancelled
18009,557,2021-10-08,Cancelled
18010,4586,2022-05-05,Returned
18011,3975,2022-03-28,Cancelled
18012,3645,2022-02-22,Completed
18013,4786,2022-04-02,Returned
18014,634,2021-01-19,Completed
18015,552,2022-06-21,Returned
18016,3595,2023-05-24,Completed
18017,4074,2022-05-14,Returned
18018,3426,2021-02-26,Cancelled
18019,4419,2022-06-02,Returned
18020,3130,2022-03-25,Returned
18021,2317,2023-01-18,Completed
18022,76,2021-12-05,Returned
18023,250,2022-11-12,Cancelled
18024,3856,2022-07-02,Cancelled
18025,3305,2021-06-29,Completed
18026,571,2022-02-19,Completed
18027,2146,2023-03-02,Cancelled
18028,2708,2021-04-05,Returned
18029,3316,2023-05-29,Cancelled
18030,929,2021-12-21,Completed
18031,704,2021-05-16,Completed
18032,2401,2021-03-15,Returned
18033,1913,2022-12-31,Returned
18034,1027,2022-10-06,Returned
18035,4111,2022-10-20,Cancelled
18036,385,2022-06-29,Returned
18037,3524,2022-11-08,Returned
18038,3500,2021-11-19,Completed
18039,2077,2022-03-24,Cancelled
18040,435,2023-03-14,Completed
18041,4049,2021-01-15,Returned
18042,2867,2022-08-04,Completed
18043,3398,2022-04-20,Completed
18044,877,2023-04-15,Returned
18045,2743,2022-01-14,Returned
18046,1352,2021-07-08,Cancelled
18047,2526,2021-03-21,Returned
18048,1096,2021-09-27,Cancelled
18049,3065,2021-12-09,Completed
18050,4925,2022-01-05,Returned
18051,3984,2022-07-29,Cancelled
18052,1603,2021-11-21,Completed
18053,3108,2022-07-11,Completed
18054,1144,2021-01-06,Completed
18055,1304,2023-03-29,Cancelled
18056,1019,2021-03-26,Completed
18057,662,2022-05-28,Completed
18058,491,2021-05-27,Completed
18059,2278,2022-09-08,Returned
18060,422,2021-02-02,Returned
18061,4372,2021-09-18,Cancelled
18062,2581,2023-04-16,Cancelled
18063,2949,2022-04-03,Returned
18064,3981,2021-09-10,Cancelled
18065,1775,2021-06-03,Returned
18066,1479,2021-08-23,Returned
18067,560,2021-07-12,Completed
18068,544,2022-07-17,Returned
18069,1975,2022-03-02,Cancelled
18070,4753,2023-04-12,Returned
18071,2152,2022-10-01,Returned
18072,2040,2022-01-02,Returned
18073,4203,2022-10-19,Completed
18074,4296,2021-10-06,Cancelled
18075,4919,2022-06-13,Cancelled
18076,1691,2021-05-22,Returned
18077,3713,2021-11-20,Returned
18078,2236,2023-02-15,Cancelled
18079,3498,2021-05-26,Cancelled
18080,877,2022-10-26,Completed
18081,3820,2021-02-24,Returned
18082,1177,2021-09-23,Cancelled
18083,3215,2023-05-20,Returned
18084,4303,2021-10-11,Cancelled
18085,4620,2022-07-09,Returned
18086,239,2022-09-09,Completed
18087,3110,2022-02-13,Completed
18088,4700,2021-11-01,Cancelled
18089,4297,2021-07-23,Completed
18090,3414,2021-05-31,Cancelled
18091,2384,2022-02-20,Returned
18092,2717,2022-05-30,Returned
18093,4639,2022-08-28,Returned
18094,4094,2021-07-01,Cancelled
18095,2195,2023-02-17,Cancelled
18096,3186,2021-09-06,Completed
18097,1166,2023-01-16,Returned
18098,2295,2023-03-27,Completed
18099,352,2022-08-17,Completed
18100,3757,2021-11-10,Returned
18101,2013,2022-12-03,Returned
18102,363,2022-08-27,Returned
18103,755,2022-12-03,Completed
18104,1174,2021-05-22,Completed
18105,1489,2023-02-09,Completed
18106,2796,2022-11-03,Completed
18107,1135,2022-10-23,Returned
18108,4160,2021-12-29,Completed
18109,1723,2022-01-28,Returned
18110,2285,2021-02-02,Cancelled
18111,2382,2023-05-11,Completed
